unique_id,product_name,sub_category_name,brand,price,currency,grammage_quantity,grammage_unit,color_variant,rating,review_count,ingredients,features,warning,Instructions,images,breadcrumbs,pdp_url,company_address,part_number,description,manufactured,competitor_name,site_shown_up
4059729468611,"Črtalo za ustnice Generation Joy, 03 Bold Berry, 1,5 g",Črtala za ustnice,CATRICE,1.99,EUR,1,kos,,5.0,1,"DIMETHICONE, SILICA, OCTYLDODECANOL, POLYGLYCERYL-2 TRIISOSTEARATE, ISONONYL ISONONANOATE, POLYETHYLENE, OZOKERITE, EUPHORBIA CERIFERA CERA (EUPHORBIA CERIFERA (CANDELILLA) WAX), DIPENTAERYTHRITYL HEXAHYDROXYSTEARATE/HEXASTEARATE/HEXAROSINATE, DIMETHICONE CROSSPOLYMER, PENTAERYTHRITYL TETRAISOSTEARATE, BUTYROSPERMUM PARKII (SHEA) BUTTER, JOJOBA ESTERS, DIPENTAERYTHRITYL TRI- POLYHYDROXYSTEARATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, TOCOPHERYL ACETATE, ARGANIA SPINOSA KERNEL OIL, TOCOPHEROL, POLYPROPYLENE, MENTHOL, CAPRYLYL GLYCOL, ETHYLHEXYL POLYHYDROXYSTEARATE, TRIHYDROXYSTEARIN, ETHYLHEXYLGLYCERIN, STEARALKONIUM HECTORITE, PROPYLENE CARBONATE, PALMITOYL TRIPEPTIDE-1, PALMITOYL HEXAPEPTIDE-12, PHENOXYETHANOL, CI 15850 (RED 7 LAKE), CI 77491 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE). Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Osnovna barva: rdeča Učinek: dolgoobstojen Tekstura / konsistenca / nanos: svinčnik,"Ne nanestite na občutljivo ali razdraženo kožo. Ni primerno za otroke, mlajše od 3 let.",,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747469844/assets/pas/images/c1678ba1-4048-4f1b-8e74-149559f8c459/catrice-crtalo-za-ustnice-generation-joy-03-bold-berry, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747469695/assets/pas/images/1e7d81b0-9a0d-4bd8-8fb8-e6986bd4d4df/catrice-crtalo-za-ustnice-generation-joy-03-bold-berry, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747469844/assets/pas/images/739e4330-07d6-4aaf-9fbe-4951ecce7c29/catrice-crtalo-za-ustnice-generation-joy-03-bold-berry, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747469846/assets/pas/images/31f8b521-1c3f-4f3e-825d-93508580bf12/catrice-crtalo-za-ustnice-generation-joy-03-bold-berry, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747469678/assets/pas/images/72493c23-d272-41d1-b189-f85a57e4e89a/catrice-crtalo-za-ustnice-generation-joy-03-bold-berry, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747469679/assets/pas/images/4d7c3a1d-69e1-45d0-870c-1bbae667d1c9/catrice-crtalo-za-ustnice-generation-joy-03-bold-berry",Ličila > Ličila za ustnice > Črtala za ustnice,https://www.dm.si/p/d/1493116/catrice-crtalo-za-ustnice-generation-joy-03-bold-berry,"cosnova Eastern Europe d.o.o. Roberta Frangeša Mihanovića 9, 10000 Zagreb, Hrvatska info@cosnova.com",1493116,"Omejena izdaja – Generation Joy Dolgoobstojno črtalo za ustnice Odtenek: 03 Bold Berry Učinek bolj polnih ustnic Veganska formula Poudarite svoje ustnice s CATRICE Generation Joy črtalom za ustnice v odtenku 03 Bold Berry. To izjemno nosljivo črtalo za ustnice se popolnoma ujema z barvami šmink iz kolekcije Generation Joy. S tem črtalom lahko ustvarite učinek bolj polnih ustnic, ki vam bo dodal samozavest in šarm. Odkrijte svoj edinstven stil in izrazite svojo osebnost z Generation Joy črtalom za ustnice.",,dm,1 kos
5903416027201,"Vodoodporno črtalo za ustnice make a shape - 02 Nude Beige, 1 kos",Črtala za ustnice,EVELINE COSMETICS,3.60,EUR,1,kos,"Milk Candy,Nude Beige,Rosewood",,,"DIMETHICONE,TRIMETHYLSILOXYSILICATE,SYNTHETIC WAX,PHENYLPROPYLDIMETHYLSILOXYSILICATE,ISODECYL NEOPENTANOATE,MICA,SILICA, MICROCRYSTALLINE WAX,EUPHORBIA CERIFERA CERA,TOCOPHERYL ACETATE,PHENOXYETHANOL,CAPRYLYL GLYCOL +/- CI 77891,CI 77499,CI 77492,CI 77491,CI 15850,CI 19140 Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",,,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747505155/assets/pas/images/b6c2f1c2-bc76-408d-a8e5-b436ddb30231/eveline-cosmetics-vodoodporno-crtalo-za-ustnice-make-a-shape-02-nude-beige",Ličila > Ličila za ustnice > Črtala za ustnice,https://www.dm.si/p/d/2246643/eveline-cosmetics-vodoodporno-crtalo-za-ustnice-make-a-shape-02-nude-beige,"Gaps d.o.o. Kranjska cesta 24, Naklo Tel.: +38659099988 info@gaps.si",2246643,"Odtenek 02 Nude Beige Visokokakovostna formula, vodoodporna Preprost in enostaven nanos Uporaben samostojno ali kot dodatek k šminki Veganski proizvod Eveline vodoodporno črtalo za ustnice make a shape v odtenku 02 Nude Beige bo postalo nepogrešljivo v vašem repertoarju dekorativne kozmetike. Lahko ga uporabljate samostojno ali kot obroba šminke. Lahka formula omogoča enostaven nanos ter hidrira in neguje. Avtomatski mehanizem zagotavlja natančen nanos brez šiljenja.",,dm,1 kos
3616306820760,"Črtalo za ustnice Lasting Finish 90s Nude Collection, 135 Cappucino Light, 1,2 g",Črtala za ustnice,RIMMEL LONDON,6.80,EUR,1,kos,"Cappucino Light,Sand,Rose Mauve,Sweet Honey,Barely Pink",,,"HYDROGENATED PALM OIL, HYDROGENATED COCO-GLYCERIDES, MICA, ETHYLHEXYL STEARATE, BIS-BEHENYL/ISOSTEARYL/PHYTOSTERYL DIMER DILINOLEYL DIMER DILINOLEATE, CERA MICROCRISTALLINA/MICROCRYSTALLINE WAX/CIRE MICROCRYSTALLINE, LECITHIN, TOCOPHEROL, ASCORBYL PALMITATE, GLYCERYL STEARATE, GLYCERYL OLEATE, CITRIC ACID, BHT, [MAY CONTAIN/PEUT CONTENIR/+/-: TITANIUM DIOXIDE (CI 77891), IRON OXIDES (CI 77491, CI 77492, CI 77499), RED 7 LAKE (CI 15850)]. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Osnovna barva: nude Učinek: dolgoobstojen,,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1774399829/assets/pas/images/4ccacb5b-f776-4c93-af6a-8d59bfbc3ddf/rimmel-london-crtalo-za-ustnice-lasting-finish-90s-nude-collection-135-cappucino-light",Ličila > Ličila za ustnice > Črtala za ustnice,https://www.dm.si/p/d/3123110/rimmel-london-crtalo-za-ustnice-lasting-finish-90s-nude-collection-135-cappucino-light,"COTY BEAUTY 14 rue du Quatre Septembre, 75002 Paris https://coty.cotyconsumeraffairs.com/",3123110,"Dolgotrajno črtalo za ustnice Odtenek 135 Cappuccino Light za naravno definiran videz Kremasta tekstura za gladek in natančen nanos Intenzivna barva za poudarjene ustnice Dermatološko testirano Rimmel Lasting Finish 90s Nude Collection črtalo za ustnice v odtenku 135 Cappuccino Light združuje dolgotrajno obstojnost in intenzivno barvo. Z mehko, kremasto teksturo omogoča natančen nanos ter brezhibno zabrisovanje. Svinčnik poudari obliko ustnic in podaljša obstojnost šminke. Dermatološko testirana formula zagotavlja varno in prijetno uporabo. Za popolno ujemanje ga kombinirajte s svojo najljubšo šminko.",Proizvedeno v Italiji.,dm,1 kos
4067796157321,"Črtalo za ustnice glide & stay, 225 Dusty Berry, 0,35 g",Črtala za ustnice,trend !t up,1.95,EUR,1,kos,"Medium Brown,Red Brown,Burgundy,Dark Nude,Magenta,Medium Nude,Dusty Berry,Pink,Pink Nude,Prime Beige,Soft Pink",4.79,48,"ISODODECANE, SYNTHETIC WAX, POLYBUTENE, TRIMETHYLSILOXYSILICATE, SYNTHETIC FLUORPHLOGOPITE, SILICA, ISOAMYL LAURATE, SUCROSE TETRASTEARATE TRIACETATE, MICA, HYDROGENATED JOJOBA OIL, CETEARYL BEHENATE, ETHYLHEXYL PALMITATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TRIHYDROXYSTEARIN, SODIUM HYALURONATE, CI 77947, CI 77499, CI 77492, CI 15850, CI 77491, CI 77891. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Osnovna barva: rožnata (pink) Učinek: dolgoobstojen, matirajoč Lastnosti izdelka: vodoodporno",,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747488114/assets/pas/images/43b3e4fd-f754-4f11-8a1a-3fd4c9c5f478/trend-t-up-crtalo-za-ustnice-glide-stay-225-dusty-berry, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747487882/assets/pas/images/471bf34a-0f1c-4445-a022-9eca52d61092/trend-t-up-crtalo-za-ustnice-glide-stay-225-dusty-berry",Ličila > Ličila za ustnice > Črtala za ustnice,https://www.dm.si/p/d/2476973/trend-t-up-crtalo-za-ustnice-glide-stay-225-dusty-berry,"Proizvajalec: dm-drogerie markt GmbH + Co. KG, Am dm-Platz 1, 76227 Karlsruhe, service@dm.de Uvoznik: dm drogerie markt d.o.o., Litostrojska 48, 1000 Ljubljana, info@dm.si",2476973,"Št. 225 Dusty Berry Satenasto-mat zaključek Vodoodporna formula Za dolgo obstojne konture Izjemno kremna tekstura Črtalo za ustnice trend !t up glide & stay v odtenku 225 Dusty Berry preprečuje razlivanje šminke in ustvari čudovit satenasto-mat zaključek. Njegova vodoodporna in izjemno kremna tekstura omogoča enostaven nanos ter zagotavlja natančne in dolgo obstojne konture ustnic. Poleg obrobe je črtalo za ustnice glide & stay idealno tudi za zapolnitev celotnih ustnic, kar podaljša obstojnost vaše najljubše šminke. Osupljiv odtenek 225 Dusty Berry poudari ustnice in dopolni vsak videz.",Proizvedeno v Nemčiji.,dm,1 kos
3616307182317,"Črtalo za ustnice Oh My Plump!, 050 Cafe Latte, 1,2 g",Črtala za ustnice,RIMMEL LONDON,6.80,EUR,1,kos,"Baddie,Iconic Beige,Cafe Latte,Oh Honey!,Slay Mode,Flirty,Bougie,Hits Different",4.75,110,"ISODODECANE, MICA, SYNTHETIC WAX, POLYBUTENE, TRIMETHYLSILOXYSILICATE, SILICA, SUCROSE TETRASTEARATE TRIACETATE, HYDROGENATED JOJOBA OIL, ISOAMYL LAURATE, CETEARYL BEHENATE, ETHYLHEXYL PALMITATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TRIBEHENIN, SYNTHETIC FLUORPHLOGOPITE, SORBITAN ISOSTEARATE, LACTIC ACID, PALMITOYL TRIPEPTIDE-1, [MAY CONTAIN/PEUT CONTENIR/+/-: TITANIUM DIOXIDE (CI 77891), IRON OXIDES (CI 77491, CI 77492, CI 77499), BLUE 1 LAKE (CI 42090)]. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Osnovna barva: nude Učinek: matirajoč Tekstura / konsistenca / nanos: svinčnik,,"Črtalo za ustnice Oh My Plump! potisnite vzdolž naravne linije ustnic, da jih oblikujete in definirate. Za polnejše ustnice rahlo zabrišite navznoter. Zapolnite ustnice za drzen in poln videz ali pa jih kombinirajte z vašo najljubšo šminko za dodaten učinek.","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1771943057/assets/pas/images/829ad64a-18c2-4c5c-a140-865cfced86bf/rimmel-london-crtalo-za-ustnice-oh-my-plump-050-cafe-latte, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1771973504/assets/pas/images/9e7531b4-6709-4666-8331-97333c94436c/rimmel-london-crtalo-za-ustnice-oh-my-plump-050-cafe-latte",Ličila > Ličila za ustnice > Črtala za ustnice,https://www.dm.si/p/d/3091947/rimmel-london-crtalo-za-ustnice-oh-my-plump-050-cafe-latte,"COTY BEAUTY 14 rue du Quatre Septembre, 75002 Paris https://coty.cotyconsumeraffairs.com/",3091947,"Odtenek: 050 Cafe Latte Za polnejši in definiran videz ustnic Ultra kremasta in dolgo obstojna formula Obogateno s peptidi in jojobinim oljem Mat zaključek Črtalo za ustnice Rimmel Oh My Plump! v odtenku 050 Cafe Latte je vaša skrivnost za drzne in polnejše ustnice. Z ultra kremasto formulo, ki gladko drsi po ustnicah, omogoča natančen in enostaven nanos. Formula, obogatena s peptidi in negovalnim jojobinim oljem, ohranja ustnice udobne in jih ne izsušuje. To dolgo obstojno črtalo za ustnice zagotavlja do 8 ur obstojnosti brez bledenja ali razmazovanja. Ustvarite popolno obliko ustnic z žametnim mat zaključkom in poudarite svojo naravno lepoto.",Proizvedeno v Nemčiji.,dm,1 kos
3830068592066,"Črtalo za ustnice Midnight Plum, 1 kos",Črtala za ustnice,INDY BEAUTY,18.10,EUR,1,kos,,,,"Ricinus Communis Seed Oil, Fluorphlogopite, Butyrospermum Parkii Butter, Isostearyl Isostearate, Hydrogenated Olive Oil, Dicaprylyl Carbonate, Neopentyl Glycol Diheptanoate, Candelilla Wax, Isododecane, Cera Alba, Simmondsia Chinensis Seed Oil, Silica, Olea Europaea Fruit Oil, Helianthus Annuus Seed Oil, Copernicia Cerifera (Carnauba) Wax, Rhus Succedanea Fruit Wax, Hydrogenated Castor Oil, Glyceryl Rosinate, Tocopherol, Tin Oxide, Flavor, CI 77718, CI 77891, CI 77019, CI 77492, CI 77491, CI 75470, CI 77499. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Osnovna barva: rožnata (pink) Učinek: dolgoobstojen Tekstura / konsistenca / nanos: svinčnik Lastnosti izdelka: brez alkohola,,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747426955/assets/pas/images/65e7c527-6871-43d3-af54-83c82f30094f/indy-beauty-crtalo-za-ustnice-midnight-plum, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747427117/assets/pas/images/5e306d85-b6c6-4a1c-ba40-47d822e28cc0/indy-beauty-crtalo-za-ustnice-midnight-plum",Ličila > Ličila za ustnice > Črtala za ustnice,https://www.dm.si/p/d/2291153/indy-beauty-crtalo-za-ustnice-midnight-plum,"INDYBEAUTY d.o.o. Osojnikova cesta 3, 2250 Ptuj www.indybeauty.si",2291153,"Odtenek: Midnight Plum Definira obliko ustnic Visoko pigmentirana tekstura Kremna in dolgoobstojna formula Primerno za vse tone kože Odkrijte svojo močno stran in izrazite svojo edinstvenost z INDY BEAUTY črtalom za ustnice v odtenku Midnight Plum. To kremno, obstojno in visokopigmentirano črtalo vam pomaga definirati in poudariti ustnice na popolnoma nov način. S svojo intenzivno barvo in natančno formulacijo bo to črtalo za ustnice postalo vaše najljubše orodje za izražanje in ustvarjanje videza bolj polnih ustnic. Pripravite se na nepozabno preobrazbo in pustite, da vaše ustnice spregovorijo z močjo in samozavestjo. Nasvet: Za najboljši učinek črtalo za ustnice kombinirajte s poljubnim rdečilom za ustnice in/ali glosom INDY BEAUTY.",,dm,1 kos
4067796174052,"Črtalo za ustnice glide & stay, 180 Dark Nude, 0,35 g",Črtala za ustnice,trend !t up,1.95,EUR,1,kos,"Medium Brown,Red Brown,Burgundy,Dark Nude,Magenta,Medium Nude,Dusty Berry,Pink,Pink Nude,Prime Beige,Soft Pink",4.68,53,"ISODODECANE, SYNTHETIC WAX, POLYBUTENE, SYNTHETIC FLUORPHLOGOPITE, TRIMETHYLSILOXYSILICATE, SILICA, ISOAMYL LAURATE, SUCROSE TETRASTEARATE TRIACETATE, HYDROGENATED JOJOBA OIL, MICA, CETEARYL BEHENATE, ETHYLHEXYL PALMITATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TRIHYDROXYSTEARIN, SODIUM HYALURONATE, CI 77947, CI 77491, CI 77492, CI 77499, CI 15850. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Osnovna barva: nude Učinek: dolgoobstojen, matirajoč Lastnosti izdelka: vodoodporno",,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1757112372/assets/pas/images/321af766-a404-499d-b99f-c8e39ff58570/trend-t-up-crtalo-za-ustnice-glide-stay-180-dark-nude, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1757112376/assets/pas/images/8c8b9421-254f-4331-9e47-a74670db4fce/trend-t-up-crtalo-za-ustnice-glide-stay-180-dark-nude, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1757112379/assets/pas/images/ad822ad9-2497-49e4-8d12-de51711bb234/trend-t-up-crtalo-za-ustnice-glide-stay-180-dark-nude",Ličila > Ličila za ustnice > Črtala za ustnice,https://www.dm.si/p/d/1673715/trend-t-up-crtalo-za-ustnice-glide-stay-180-dark-nude,"Proizvajalec: dm-drogerie markt GmbH + Co. KG, Am dm-Platz 1, 76227 Karlsruhe, service@dm.de Uvoznik: dm drogerie markt d.o.o., Litostrojska 48, 1000 Ljubljana, info@dm.si",1673715,Št. 180 Dark Nude Črtalo za ustnice Za dolgoobstojne konture Satenasto mat zaključek Vodoodporna tekstura trend !t up črtalo za ustnice glide & stay v odtenku 180 Dark Nude preprečuje razlivanje šminke in ustvari satenasto mat zaključek. Zaradi vodoodporne in izjemno kremne teksture so konture ustnic dolgoobstojne. Črtalo za ustnice glide & stay je idealno tudi za zapolnitev celotnih ustnic in zagotavlja natančen ter definiran videz.,Proizvedeno v Nemčiji.,dm,1 kos
4066447149777,"Črtalo za ustnice glide & stay, 050 Prime Beige, 0,35 g",Črtala za ustnice,trend !t up,1.95,EUR,1,kos,"Medium Brown,Red Brown,Burgundy,Dark Nude,Magenta,Medium Nude,Dusty Berry,Pink,Pink Nude,Prime Beige,Soft Pink",4.9,51,"ISODODECANE, SYNTHETIC WAX, POLYBUTENE, TRIMETHYLSILOXYSILICATE, SILICA, ISOAMYL LAURATE, SUCROSE TETRASTEARATE TRIACETATE, HYDROGENATED JOJOBA OIL, CETEARYL BEHENATE, ETHYLHEXYL PALMITATE, SYNTHETIC FLUORPHLOGOPITE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TRIHYDROXYSTEARIN, SODIUM HYALURONATE, CI 77947, CI 77491, CI 77492, CI 77499, CI 15850. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Osnovna barva: bež Učinek: dolgoobstojen, matirajoč Lastnosti izdelka: vodoodporno",,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747477120/assets/pas/images/c80aa1b5-ed6b-4274-ac7b-3e33eacbe3b3/trend-t-up-crtalo-za-ustnice-glide-stay-050-prime-beige, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747477024/assets/pas/images/bb133d28-19d2-4a10-8b63-6ba397a4d02e/trend-t-up-crtalo-za-ustnice-glide-stay-050-prime-beige, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747477294/assets/pas/images/ab49a95c-6915-44c8-9107-c897a4881a10/trend-t-up-crtalo-za-ustnice-glide-stay-050-prime-beige",Ličila > Ličila za ustnice > Črtala za ustnice,https://www.dm.si/p/d/1673701/trend-t-up-crtalo-za-ustnice-glide-stay-050-prime-beige,"Proizvajalec: dm-drogerie markt GmbH + Co. KG, Am dm-Platz 1, 76227 Karlsruhe, service@dm.de Uvoznik: dm drogerie markt d.o.o., Litostrojska 48, 1000 Ljubljana, info@dm.si",1673701,"Št. 050 Prime Beige Črtalo za ustnice Satenasto mat zaključek Vodoodporna tekstura Za dolgotrajne konture trend !t up glide & stay črtalo za ustnice v odtenku 050 Prime Beige poskrbi za brezhibne konture ustnic in preprečuje razlivanje šminke. Njegova izjemno kremna in vodoodporna tekstura nežno drsi po koži ter omogoča natančen nanos. Črtalo za ustnice pusti dolgotrajen, satenasto mat zaključek. Odlično je primerno tudi za popolno obarvanje ustnic, s čimer ustvari intenzivno barvno podlago in dopolni videz ustnic.",Proizvedeno v Nemčiji.,dm,1 kos
3616306820739,"Črtalo za ustnice Lasting Finish 90s Nude Collection, 155 Sweet Honey, 1,2 g",Črtala za ustnice,RIMMEL LONDON,6.80,EUR,1,kos,"Cappucino Light,Sand,Rose Mauve,Sweet Honey,Barely Pink",,,"HYDROGENATED PALM OIL, HYDROGENATED COCO-GLYCERIDES, MICA, ETHYLHEXYL STEARATE, BIS-BEHENYL/ISOSTEARYL/PHYTOSTERYL DIMER DILINOLEYL DIMER DILINOLEATE, CERA MICROCRISTALLINA/MICROCRYSTALLINE WAX/CIRE MICROCRYSTALLINE, LECITHIN, TOCOPHEROL, ASCORBYL PALMITATE, GLYCERYL STEARATE, GLYCERYL OLEATE, CITRIC ACID, BHT, [MAY CONTAIN/PEUT CONTENIR/+/-: IRON OXIDES (CI 77491, CI 77492, CI 77499), TITANIUM DIOXIDE (CI 77891)]. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Osnovna barva: nude Učinek: dolgoobstojen,,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1774399163/assets/pas/images/ed28b06e-dbc9-44cc-92e6-fa4e11b0f90d/rimmel-london-crtalo-za-ustnice-lasting-finish-90s-nude-collection-155-sweet-honey, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1778633096/assets/pas/images/c4313cf1-3d66-4793-a6ca-2aa467e566c9/rimmel-london-crtalo-za-ustnice-lasting-finish-90s-nude-collection-155-sweet-honey",Ličila > Ličila za ustnice > Črtala za ustnice,https://www.dm.si/p/d/3130382/rimmel-london-crtalo-za-ustnice-lasting-finish-90s-nude-collection-155-sweet-honey,"COTY BEAUTY 14 rue du Quatre Septembre, 75002 Paris https://coty.cotyconsumeraffairs.com/",3130382,"Dolgotrajno črtalo za ustnice Odtenek 155 Sweet Honey za naravno definiran videz Kremasta tekstura za gladek in natančen nanos Intenzivna barva za poudarjene ustnice Dermatološko testirano Rimmel Lasting Finish 90s Nude Collection črtalo za ustnice v odtenku 155 Sweet Honey združuje dolgotrajno obstojnost in intenzivno barvo. Z mehko, kremasto teksturo omogoča natančen nanos ter brezhibno zabrisovanje. Svinčnik poudari obliko ustnic in podaljša obstojnost šminke. Dermatološko testirana formula zagotavlja varno in prijetno uporabo. Za popolno ujemanje ga kombinirajte s svojo najljubšo šminko.",Proizvedeno v Italiji.,dm,1 kos
3616307182355,"Črtalo za ustnice Oh My Plump!, 040 Kinda Cute, 1,2 g",Črtala za ustnice,RIMMEL LONDON,6.80,EUR,1,kos,,,,"ISODODECANE, MICA, SYNTHETIC WAX, POLYBUTENE, TRIMETHYLSILOXYSILICATE, SILICA, SUCROSE TETRASTEARATE TRIACETATE, HYDROGENATED JOJOBA OIL, ISOAMYL LAURATE, CETEARYL BEHENATE, ETHYLHEXYL PALMITATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TRIBEHENIN, SYNTHETIC FLUORPHLOGOPITE, SORBITAN ISOSTEARATE, LACTIC ACID, PALMITOYL TRIPEPTIDE-1, [MAY CONTAIN/PEUT CONTENIR/+/-: TITANIUM DIOXIDE (CI 77891), IRON OXIDES (CI 77491, CI 77492, CI 77499), BLUE 1 LAKE (CI 42090)]. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Osnovna barva: rožnata (pink) Učinek: matirajoč Tekstura / konsistenca / nanos: svinčnik,,"Črtalo za ustnice Oh My Plump! potisnite vzdolž naravne linije ustnic, da jih oblikujete in definirate. Za polnejše ustnice rahlo zabrišite navznoter. Zapolnite ustnice za drzen in poln videz ali pa jih kombinirajte z vašo najljubšo šminko za dodaten učinek.","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1771943078/assets/pas/images/1b9e1b34-fb04-4a2d-a569-484f05c465c7/rimmel-london-crtalo-za-ustnice-oh-my-plump-040-kinda-cute, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1771973515/assets/pas/images/4550a8a4-4a24-46b1-8aa4-627261364d56/rimmel-london-crtalo-za-ustnice-oh-my-plump-040-kinda-cute",Ličila > Ličila za ustnice > Črtala za ustnice,https://www.dm.si/p/d/3091949/rimmel-london-crtalo-za-ustnice-oh-my-plump-040-kinda-cute,"COTY BEAUTY 14 rue du Quatre Septembre, 75002 Paris https://coty.cotyconsumeraffairs.com/",3091949,"Odtenek: 040 Kinda Cute Za polnejši in definiran videz ustnic Ultra kremasta in dolgo obstojna formula Obogateno s peptidi in jojobinim oljem Mat zaključek Črtalo za ustnice Rimmel Oh My Plump! v odtenku 040 Kinda Cute je vaša skrivnost za drzne in polnejše ustnice. Z ultra kremasto formulo, ki gladko drsi po ustnicah, omogoča natančen in enostaven nanos. Formula, obogatena s peptidi in negovalnim jojobinim oljem, ohranja ustnice udobne in jih ne izsušuje. To dolgo obstojno črtalo za ustnice zagotavlja do 8 ur obstojnosti brez bledenja ali razmazovanja. Ustvarite popolno obliko ustnic z žametnim mat zaključkom in poudarite svojo naravno lepoto.",Proizvedeno v Nemčiji.,dm,1 kos
